message,label
".. The book and practice seems to be out of phase :-) It is simple to create new user(s). They are by default administrators (well, elevated rights), so that has to be fixed manually. -- Regards, Rajko. See",0
"Hi Tony, Thanks for trying Komodo IDE from ActiveState. Komodo IDE is available from your My Downloads page: To purchase Komodo IDE at any time during your trial, visit the ActiveState Store at: If you need assistance, contact us at:#ueyzuqos@ActiveState.com Enjoy! ActiveState ------------------------------------------- ActiveState Software Inc. Phone: +1.778.786.1103 #1700-409 Granville St.Vancouver, BC, Canada V6C 1T2",0
"Please, resist the urge to top post and including unnecessary full quotes. This also makes answering questions much easier...",0
"FWIW, I had an HP dv6000 with hardware problems, and when I made the support call I did tell them I was running linux though I resisted any suggestions to try Windows and forced them to diagnose it anyways. When I got my ticket to send it in for service, I pulled the drive altogether and placed a sticky on it saying ""HDD removed for corporate policy reasons"". They fixed my system and sent it back three days later. If you have a hardware problem, don't bother including the drive. They can troubleshoot it without it, and it keeps them from sending it back saying ""WON'T FIX"" because you have linux on it. Just my 2c... Cheers, KV",0
UUmmmmm.....OK. Structure looks good. Must be just dumb me. How do we go about adding them? Bob S,0
"* Dennis ""onestone"" Kasprzyk announced the release of Compiz 0.7 , lot of improvements including multi monitor support. Look out for the openSUSE packages on the Build Service X11:XGL repository. * Install compiz-kde4 package if you would like to use kde4-window-decorator * There is now 'compiz-decorator' shell script, that tries to guess the DE running and launch the decorator accordingly. * Tons of new plugins: magnify, shelf, showmouse, mousepoll, new fishes in the cube, 3D plugin now in -extras package. * Compiz packages are versioned 0.7 and fusion packages are 0.6.9_git080208 * This is a development release, it will be followed up by 0.8 stable release Checkout for other stuff.",0
"On Thu, May 17, 2007 at 02:19:36PM +0200, Stephane Bortzmeyer wrote a message of 472 lines which said: Could it be possible to add it on section ""Dead bookmark checkers""? It is maintained and time-tested.",0
"That sounds perfectly reasonable to me. Cheers, Mark",0
"Gene Heskett sez: There's no fool like an old fool. -- John Hardin KA7OHZ ewhxebq@impsec.org FALaholic #11174 pgpk -a ewhxebq@impsec.org key: 0xB8732E79 -- 2D8C 34F4 6411 F507 136C AF76 D822 E6E6 B873 2E79 ----------------------------------------------------------------------- USMC Rules of Gunfighting #20: The faster you finish the fight, the less shot you will get. ----------------------------------------------------------------------- 4 days until Abraham Lincoln's and Charles Darwin's 199th Birthdays",0
"Rajko M. wrote: Nowhere have I said anything about not being able to create new users. All the above quote is stating is, ""....bestows Administrative rights on *anyone* [my emphasis] who logs into the computer,...."". What you write is, of course, all very exciting - except that for the Joe-in-the-street who buys a copy of the Home edition (AND Professional, BTW) will not have a damn clue that you need to use the OS as a user with NO Administrator privileges. Which is why openSUSE was created. Ciao. -- Past experience, if not forgotten, is a guide for the future.",0
"And that's why they pay me the big bucks when something really goes aglay at the tv station even if I have been semi-retired since mid 2002. -- Cheers, Gene ""There are four boxes to be used in defense of liberty: soap, ballot, jury, and ammo. Please use in that order."" -Ed Howdershelt (Author) Lost: gray and white female cat. Answers to electric can opener.",0
"Chuck Stuettgen wrote: Ack, that is a good fix - except for the reboots; absolutely no need for any of that, just rmmod the ipw3945 and you're good to go. Joe",0
"Sent: Friday, 2008, February 08 21:03 I'm close enough to Gene's age and have known him long enough I get the right to rap his knuckles. Hm, in about a year that advances a step to rap his knuckles with an iron bar? {^_-}",0
"Folks, If I install openSUSE 11 alpha, will I get regular updates through YOU and will it eventually update itself to openSUSE 11 rc1, or would I still need to do a fresh install once rc1 is out? Vahe",0
"No, only releases get security updates. No, you will either need to do fresh install, or more likely upgrades. HTH. -- Joe Morris Registered Linux user 231871 running openSUSE 10.3 x86_64",0
"user spin wrote: There is a setting somewhere, I don't know where, but it is about 300 secs or 5 mins. of inactivity. If I'm going away for a moment or two, just start tailf /var/log/mail (if a mail server) or tailf /var/log/messages if you have some syslog activity and that will hold the connection until you get back; Another, ""more proper"" way to do it is to use ""screen"", the detach the session, leave it running, and then reattach when necessary. Note, this doesn't save a lot of keystrokes, but if you have a process on a remote system you need to leave running, either screen or backgrounding the process makes the most sense. See man screen (basically just type screen in any terminal, then ctrl-a h and choose detach or ctrl-a d. -- David C. Rankin, J.D., P.E. Rankin Law Firm, PLLC 510 Ochiltree Street Nacogdoches, Texas 75961 Telephone: (936) 715-9333 Facsimile: (936) 715-9339 www.rankinlawfirm.com",0
"Brad Bourn wrote: Good catch Brad. I'm still stuck in the 32bit world, so I didn't even consider the 64 bit part of the equation. -- David C. Rankin, J.D., P.E. Rankin Law Firm, PLLC 510 Ochiltree Street Nacogdoches, Texas 75961 Telephone: (936) 715-9333 Facsimile: (936) 715-9339 www.rankinlawfirm.com",0
"Patrick Shanahan wrote: Touche~ -- David C. Rankin, J.D., P.E. Rankin Law Firm, PLLC 510 Ochiltree Street Nacogdoches, Texas 75961 Telephone: (936) 715-9333 Facsimile: (936) 715-9339 www.rankinlawfirm.com",0
"The Buildbot has detected a new failure of t-solaris-10. Full details are available at: Buildbot URL: Buildslave for this Build: zone-sol10 Build Reason: Build Source Stamp: HEAD Blamelist: jm BUILD FAILED: failed test test_3 sincerely, -The Buildbot",0
"David C. Rankin wrote: [rest pruned] Many thanks, David, for the above. It has now given me the courage to try out installing and using this VirtualBox-thingie. Thanks. Ciao. -- Past experience, if not forgotten, is a guide for the future.",0
"New mathematics & Natural Computing Journal by world Scientific Publishing Co. A new journal to serve you! Paul - -- Professor Paul P.Wang Department of Electrical & Computer Engineering Pratt School of Engineering Duke University,Durham ,NC,27708 ,USA voice:919 660 5259 fax:919 660 5293 - ---------- Forwarded message",0
"Jos I. Boumans wrote: File::Spec->catdir will put the path back together. The '/' trick only works if the string is a directory name with UNIX style directory delimiters or no directory delimiters. It is to force vmsify to treat the input specification as UNIX. There is a VMS::Filespec::unixpath() to do the appending of the '/' to the specification, which will do a VMS::Filespec::vmsify() if needed. However it is not a good idea to call vmsify() on a pathname returned by unixify(), and it is not a good idea to call unixify() on a pathname returned by vmsify(). Because of the nature of the conversion, not all file specifications can make the round trip. I think that directory specifications can safely make the round trip, but not ones containing filenames. -John Personal Opinion Only",0
"news.admin.net-abuse.email Today's most active topics: * What happened at Verizon? - 10 new * newish pharma - 5 new * MEDIA: All hail Europe, the new ""king of spam"" - 4 new * How are messages that I didn't post being posted as if from me? - 3 new * �������������������������� - 2 new Active Topics ------------- 2008-02-08: US 38.0%, AS33314 (US) 7.0%, 204.13.64.0/21 (US:AS33314) 4.0% - 1 new --- It is another *presentation format* with added per country and ASN summaries of data published at [link] * ASN info: asn.routeviews.org [link] * Country info: zz.countries.nerd.dk [link] Top 200 targets of spamcop.net spam reports - Fri, Feb 8 2008 12:48 am 1 message, 1 author What happened at Verizon? - 10 new ---------------------------------- ...Point taken. I asked a question, and your answer is no. Fair enough. ..",0
"The Buildbot has detected a new failure of jm-feisty. Full details are available at: Buildbot URL: Buildslave for this Build: jm-feisty Build Reason: Build Source Stamp: HEAD Blamelist: jm BUILD FAILED: failed test test_3 sincerely, -The Buildbot",0
Here it is all files. I am using KDE desktop. Audrius,0
Fixed by s/diag/_diag/g in the offending test file. (want a patch ?:),0
"Hans Witvliet wrote: For lilo there is an option for loading modules from the boot prompt - I'm sure grub has something similar. /Per Jessen, Zürich",0
"Mr Michele Neylon Blacknight Solutions Hosting & Colocation, Brand Protection Intl. +353 (0) 59 9183072 Locall: 1850 929 929 Direct Dial: +353 (0)59 9183090 Fax. +353 (0) 1 4811 763 ------------------------------- Blacknight Internet Solutions Ltd, Unit 12A,Barrowside Business Park,Sleaty Road,Graiguecullen,Carlow,Ireland Company No.: 370845",0
"Hi all, I found the solution ;-) just comment out all onmouseover and onmouseout strings in the plugins/ image_buttons/functions.php file like this. /* ""border:1px;padding:1px;\\"" onmouseover=\\"""" . */ ""javascript:this.style.backgroundColor='$color[9]';"" . ""this.style.border='1px solid $color[8]';"" . /* ""this.style.padding='1px';\\"" onmouseout= \\""javascript:"" . */ Regards Richard",0
"Vahe Avedissian escribió: nope, you have to upgrade between different factory snapshots ( thing that may or may not work) using ""zypper dup"" (the equivalent to apt dist-upgrade) -- “There is always some madness in love. But there is also always some reason in madness.” - Friedrich Nietzsche Cristian Rodríguez R. Platform/OpenSUSE - Core Services SUSE LINUX Products GmbH Research & Development -- To unsubscribe, e-mail: assipqff+nmekprykass@opensuse.org For additional commands, e-mail: qybuovjs+kcmh@opensuse.org",0
"Hi Tony, Attached is the time sheet, we can bill the lecture and usual prep time (was it 1 + 4 hours) to cover all the work for this last lecture. We met Olivia yesterday with Samuel, at the indoor playground at the new Westfield. Lily was enjoying the slides while Lara was getting her eyes tested, seemed like Samuel was having fun too ! Cheers Chris",0
"Greets. I have a weird problem with 10.1 and using home,end,backspace,delete etc in console programs (vi for example). On bash prompt using home, end doesn't work (nothing happens, while it should move cursor to start or end of the line). Using vi home,end works, but when in insert mode, I can't use backspace (nothing happens), delete works as long as there are characters on the line, when there are no more characters available, it should delete the line and move to next but that doesn't happen. This doesn't seem to be a problem in 10.3 when I'm connected directly, but if I ssh from 10.1 to 10.3 server same thing happens. I'm guessing some terminal issue but I wasn't able to pinpoint it. -- Best regards, Nick Zeljkovic",0
Matt Kettler wrote: You emailed me in February of last year to update the rules in it there for you! :),0
"Carlos E. R. schreef: But wait, you're almost there! The only thing you need is a sed script to convert the utf-8 symbols to groff_char(7) gibberish, right? Something like utf2groff #!/bin/sed -f # # Convert utf 8 to groff_char(7) s/é/\\\\('e/g s/è/\\\\(`e/g",0
"or to say it another way...(at 80% efficiency) a 150 watt supply or a 500 watt supply should either one pull the same current from the mains, if they alternately supply the same 80 watt load (ie MB)...approximately 100 watts from the mains in each example. It would NOT be wasteful to the environment...(but maybe to your wallet). Tom in NM",0
"Tom Patton wrote: You're forgetting there may be some additional power consumed by the power supply itself. This might be a bit more for a larger supply. Even with no load, all power supplies draw some power. -- Use OpenOffice.org",0
"This seemed counterintuitive to me, so I decided to do a little looking around. According to the graph on page 14 of ""Power Supplies: A Hidden Opportunity for Energy Savings"" this is not the case. Switching power-supplies have an efficiency peak when producing about 50% of their maximum rated output. However the curve on the low side of the efficiency peak is much steeper than that on the high side. So my suspicion was mostly correct. A PSU that has more than twice the capacity that it will be called on to supply will waste significantly more power than one being used in the 50% to 100% range. Randall Schulz",0
"Have you tried turning it off and on again? D From: pq-mism@yahoogroups.com [mailto:pq-mism@yahoogroups.com] On Behalf Of Richard Fortune Sent: 03 October 2007 15:15 To: pq-mism@yahoogroups.com Subject: Re: [ie-rant] Re: hp pavilion issues The courts mandate that I cannot go within 100yards of any 13year old kids.....pesky laws.... On 10/3/07, Dermott Bolger < phwwxby.czrqex@gmail.com > wrote: Can you not find some 13yr old kid to do all this stuff for you? -- I'm on the rocky road, Heading down off the mountain slope, And as my steps echo (echo) louder than before",0
"Thanks Jan for all your god suggestions! While I did not have a live DVD of 10.3 on hand, I did have the regular install DVD. Since I had a ""spare"" partition on my harddisk, I just installed a new fresh 10.3 on that then mounted my original root partition and copied the kernel files there and update grub's menu.lst. The machine booted fine and I did a kernel update to the ""fixed"" kernel and things are back to normal again. One thing I have noticed, is any time I install a release of (open)SUSE alongside another one, so that I have multiple versions installed, grub is installed again and I have all these grubs pointing to other installations or other grubs on the various partitions. I can clean it all up after the installations so there is only one grub, but I was wondering if there was an easy way to have just one ""master"" grub updated no matter how many other verions one installed on their machine? Vahe",0
"AV wrote: Audrius, Also, you can ignore all of the following lines in Xorg.0.log: 12:28 Rankin-P35a~/tmp> grep -A 1 -B 1 AIGLX /var/log/Xorg.0.log (WW) AIGLX: 3D driver claims to not support visual 0x23 (WW) AIGLX: 3D driver claims to not support visual 0x24 (WW) AIGLX: 3D driver claims to not support visual 0x70 (WW) AIGLX: 3D driver claims to not support visual 0x71 (WW) AIGLX: 3D driver claims to not support visual 0x72 (II) AIGLX: Loaded and initialized /usr/lib/dri/fglrx_dri.so (II) GLX: Initialized DRI GL provider for screen 0 3D is working. The important part for compiz is: (II) AIGLX: Loaded and initialized /usr/lib/dri/fglrx_dri.so (II) GLX: Initialized DRI GL provider for screen 0 Your log file shows the same. -- David C. Rankin, J.D., P.E. Rankin Law Firm, PLLC 510 Ochiltree Street Nacogdoches, Texas 75961 Telephone: (936) 715-9333 Facsimile: (936) 715-9339 www.rankinlawfirm.com",0
